index_condition,query_condition,query_id,recall,entry_point_dist,layer1_visits,base_visited,lb_trace_len,lb_trace_final
incremental,near,653,0.1,3874.220703,32,51,51,180.809631
incremental,near,654,0.2,3502.845947,16,57,57,172.611404
incremental,near,655,0.1,3443.686279,16,60,60,178.083099
incremental,near,656,0.4,3467.339111,16,55,55,178.717285
incremental,near,657,0.2,3488.06665,28,68,68,169.176056
incremental,near,658,0.5,3424.689697,16,56,56,154.473862
incremental,near,659,0.1,3327.991699,16,63,63,182.038879
incremental,near,660,0.4,3362.391113,16,59,59,175.3862
incremental,near,661,0.6,3320.875,32,56,56,158.268875
incremental,near,662,0.5,3509.008301,16,66,66,175.797241
incremental,near,663,0.0,3450.763428,32,52,52,200.644608
incremental,near,664,0.1,3314.329102,16,56,56,196.775452
incremental,near,665,0.0,3511.268311,64,52,52,175.979691
incremental,near,666,0.2,3446.877686,16,58,58,193.894608
incremental,near,667,0.0,3436.895996,16,54,54,164.117645
incremental,near,668,0.2,3267.182129,64,55,55,189.160843
incremental,near,669,0.3,3401.832764,27,59,59,171.444809
incremental,near,670,0.4,3449.968262,48,67,67,166.587936
incremental,near,671,0.3,3431.918457,32,51,51,182.28688
incremental,near,672,0.3,3312.076904,32,51,51,189.415588
incremental,near,673,0.3,3415.113525,16,52,52,180.782883
incremental,near,674,0.2,3440.961914,32,58,58,194.912796
incremental,near,675,0.3,3511.49707,48,60,60,161.327301
incremental,near,676,0.2,3365.674805,64,53,53,175.787384
incremental,near,677,0.2,3377.97998,80,52,52,174.821655
incremental,near,678,0.2,3306.849854,16,66,66,186.842407
incremental,near,679,0.1,3561.723389,16,70,70,187.8573
incremental,near,680,0.2,3421.640137,32,62,62,190.961639
incremental,near,681,0.2,3395.492676,32,57,57,165.496429
incremental,near,682,0.4,3606.75708,32,59,59,171.613281
incremental,near,683,0.0,3323.656494,16,52,52,183.869125
incremental,near,684,0.1,3421.218506,32,51,51,167.994476
incremental,near,685,0.1,3405.897949,32,65,65,183.887894
incremental,near,686,0.3,3491.654785,16,56,56,162.839233
incremental,near,687,0.1,3298.275146,64,54,54,182.196487
incremental,near,688,0.3,3456.142578,32,70,70,157.336899
incremental,near,689,0.2,3375.867676,32,50,50,183.297974
incremental,near,690,0.3,3363.569092,16,53,53,176.527985
incremental,near,691,0.3,3484.583008,48,67,67,175.573364
incremental,near,692,0.1,3537.280762,16,54,54,176.976639
incremental,near,693,0.3,3485.980225,46,56,56,194.140579
incremental,near,694,0.2,3285.249512,48,53,53,173.647858
incremental,near,695,0.3,3372.424561,32,54,54,176.680756
incremental,near,696,0.3,3488.833496,16,61,61,187.870636
incremental,near,697,0.1,3334.496094,61,60,60,156.052017
incremental,near,698,0.3,3324.684326,16,58,58,174.330093
incremental,near,699,0.6,3494.812988,32,52,52,162.686813
incremental,near,700,0.5,3354.87793,32,55,55,169.899139
incremental,near,701,0.4,3456.157715,16,55,55,168.667999
incremental,near,702,0.2,3468.102051,32,60,60,161.208893
incremental,near,703,0.5,3398.415527,32,67,67,161.000977
incremental,near,704,0.2,3414.912598,32,57,57,165.21843
incremental,near,705,0.6,3533.44165,48,51,51,166.982803
incremental,near,706,0.3,3303.080566,32,53,53,162.057831
incremental,near,707,0.2,3650.108154,16,56,56,168.504044
incremental,near,708,0.0,3152.558594,16,56,56,208.23024
incremental,near,709,0.3,3185.602783,16,54,54,171.686157
incremental,near,710,0.4,3576.75,32,54,54,199.569046
incremental,near,711,0.0,3469.831543,16,56,56,182.952133
incremental,near,712,0.4,3358.911133,32,57,57,157.88855
incremental,near,713,0.3,3390.637695,16,50,50,164.74408
incremental,near,714,0.2,3432.73291,31,54,54,172.486755
incremental,near,715,0.3,3378.448242,16,53,53,166.685394
incremental,near,716,0.4,3379.795898,16,54,54,168.849869
incremental,near,717,0.3,3465.321533,16,53,53,167.95282
incremental,near,718,0.3,3358.154297,16,69,69,183.476532
incremental,near,719,0.1,3337.426514,16,56,56,187.629166
incremental,near,720,0.4,3399.774414,48,59,59,203.16507
incremental,near,721,0.2,3374.281738,48,51,51,154.789917
incremental,near,722,0.2,3573.176025,16,59,59,177.72963
incremental,near,723,0.3,3324.98584,32,57,57,178.202011
incremental,near,724,0.3,3494.22168,48,50,50,169.655472
incremental,near,725,0.1,3405.445801,12,57,57,166.383911
incremental,near,726,0.0,3275.953613,16,63,63,168.304947
incremental,near,727,0.0,3290.171387,48,63,63,177.336288
incremental,near,728,0.4,3318.345215,16,59,59,159.783783
incremental,near,729,0.1,3706.192383,16,60,60,181.677078
incremental,near,730,0.2,3514.430908,48,65,65,188.403198
incremental,near,731,0.1,3449.619141,16,53,53,191.196579
incremental,near,732,0.2,3356.541504,16,63,63,202.856583
incremental,near,733,0.4,3304.183838,16,56,56,181.661957
incremental,near,734,0.2,3391.427002,62,53,53,157.140533
incremental,near,735,0.4,3654.489014,16,68,68,170.688766
incremental,near,736,0.5,3613.262695,16,71,71,168.755814
incremental,near,737,0.1,3632.156982,32,54,54,164.683014
incremental,near,738,0.3,3439.15625,48,52,52,169.412506
incremental,near,739,0.1,3293.716553,16,53,53,169.509705
incremental,near,740,0.3,3429.29248,64,56,56,194.698898
incremental,near,741,0.5,3385.141846,16,57,57,159.266296
incremental,near,742,0.2,3405.89209,16,68,68,174.431259
incremental,near,743,0.0,3246.017822,16,59,59,176.08725
incremental,near,744,0.1,3407.249756,16,51,51,184.678116
incremental,near,745,0.5,3603.515625,16,59,59,170.753525
incremental,near,746,0.1,3481.107178,16,54,54,173.560043
incremental,near,747,0.4,3351.931641,64,62,62,176.318665
incremental,near,748,0.3,3388.992432,64,54,54,194.805023
incremental,near,749,0.6,3358.982178,16,53,53,163.088669
incremental,near,750,0.2,3630.404053,64,70,70,183.417557
incremental,near,751,0.2,3288.631104,16,51,51,186.822708
incremental,near,752,0.2,3385.693359,16,53,53,187.466019
incremental,near,753,0.5,3424.4021,16,55,55,154.099014
incremental,near,754,0.1,3306.411621,16,51,51,188.438171
incremental,near,755,0.3,3470.578369,16,68,68,189.604828
incremental,near,756,0.2,3337.84082,16,54,54,196.066971
incremental,near,757,0.2,3458.01416,16,52,52,184.658432
incremental,near,758,0.2,3581.123779,16,55,55,182.762238
incremental,near,759,0.1,3529.639893,64,56,56,167.517075
incremental,near,760,0.0,3333.765381,16,58,58,169.695358
incremental,near,761,0.1,3190.116943,16,50,50,168.466644
incremental,near,762,0.3,3358.81543,16,53,53,193.925095
incremental,near,763,0.3,3359.760254,7,68,68,198.929977
incremental,near,764,0.1,3591.085449,47,53,53,195.420135
incremental,near,765,0.3,3491.807373,16,57,57,179.740204
incremental,near,766,0.2,3447.060547,32,58,58,175.230698
incremental,near,767,0.4,3458.188477,32,56,56,173.130615
incremental,near,768,0.3,3493.438965,16,53,53,174.021133
incremental,near,769,0.2,3311.242188,48,70,70,160.314407
incremental,near,770,0.2,3533.538818,16,58,58,194.620041
incremental,near,771,0.1,3378.465088,48,53,53,162.965591
incremental,near,772,0.4,3285.044434,48,59,59,170.482346
incremental,near,773,0.5,3361.124023,80,50,50,186.017624
incremental,near,774,0.4,3645.812012,32,71,71,181.67305
incremental,near,775,0.2,3396.518799,16,68,68,158.741348
incremental,near,776,0.6,3462.668701,32,62,62,170.226929
incremental,near,777,0.3,3347.364746,32,60,60,173.91037
incremental,near,778,0.2,3415.336426,48,63,63,155.671143
incremental,near,779,0.4,3538.402832,32,54,54,173.521393
incremental,near,780,0.2,3298.900879,32,67,67,183.691345
incremental,near,781,0.2,3419.723145,48,58,58,183.78096
incremental,near,782,0.3,3465.019287,32,51,51,159.919937
incremental,near,783,0.5,3576.901855,29,59,59,200.71199
incremental,near,784,0.6,3311.760986,16,57,57,164.502899
incremental,near,785,0.3,3306.424561,32,58,58,174.125092
incremental,near,786,0.7,3443.634766,32,52,52,174.914108
incremental,near,787,0.3,3237.575439,16,51,51,196.660706
incremental,near,788,0.3,3436.396484,16,61,61,153.978394
incremental,near,789,0.1,3293.131348,48,69,69,191.334381
incremental,near,790,0.3,3380.299072,32,54,54,211.011871
incremental,near,791,0.3,3359.127441,16,52,52,155.730057
incremental,near,792,0.3,3464.302734,32,59,59,174.702805
incremental,near,793,0.4,3440.693848,64,55,55,169.633423
incremental,near,794,0.3,3407.071533,64,55,55,186.769897
incremental,near,795,0.4,3445.108154,32,52,52,177.824066
incremental,near,796,0.1,3272.304688,32,64,64,191.359558
incremental,near,797,0.2,3518.268555,48,68,68,199.784805
incremental,near,798,0.7,3518.071045,64,74,74,163.854004
incremental,near,799,0.4,3437.710205,32,51,51,169.179764
incremental,near,800,0.3,3573.047119,16,53,53,167.971802
incremental,near,801,0.2,3550.864258,32,65,65,194.086777
incremental,near,802,0.4,3414.783203,64,50,50,163.601669
incremental,near,803,0.2,3430.597168,48,55,55,169.231949
incremental,near,804,0.2,3269.218018,32,51,51,175.772797
incremental,near,805,0.2,3474.748779,16,59,59,179.786133
incremental,near,806,0.1,3515.776855,32,52,52,180.803497
incremental,near,807,0.2,3487.965332,32,54,54,164.811676
incremental,near,808,0.3,3460.244141,32,57,57,148.810684
incremental,near,809,0.5,3470.773438,16,68,68,171.946213
incremental,near,810,0.3,3554.892334,48,53,53,176.20459
incremental,near,811,0.3,3405.412354,16,70,70,164.613541
incremental,near,812,0.5,3293.923584,16,56,56,164.923019
incremental,near,813,0.5,3437.372314,48,57,57,160.953323
incremental,near,814,0.2,3437.026611,16,54,54,178.693558
incremental,near,815,0.2,3485.090576,16,51,51,180.695343
incremental,near,816,0.3,3417.202148,45,52,52,176.030396
incremental,near,817,0.1,3459.276123,48,68,68,179.730713
incremental,near,818,0.8,3411.605225,32,64,64,169.594681
incremental,near,819,0.0,3339.5354,16,57,57,153.139465
incremental,near,820,0.2,3432.787598,16,59,59,174.032791
incremental,near,821,0.4,3574.85498,48,53,53,182.330902
incremental,near,822,0.4,3362.238525,16,58,58,174.918594
incremental,near,823,0.3,3264.490967,16,50,50,191.185425
incremental,near,824,0.1,3324.217285,16,63,63,168.703171
incremental,near,825,0.2,3535.811279,32,53,53,159.962372
incremental,near,826,0.1,3325.636719,16,57,57,197.894348
incremental,near,827,0.3,3212.718994,16,53,53,171.515106
incremental,near,828,0.2,3464.958008,16,58,58,169.38884
incremental,near,829,0.1,3448.549805,46,50,50,178.592804
incremental,near,830,0.2,3555.637451,32,78,78,179.845551
incremental,near,831,0.2,3307.748047,32,54,54,171.133408
incremental,near,832,0.4,3466.500732,80,55,55,171.661987
incremental,near,833,0.1,3405.862549,48,59,59,168.309372
incremental,near,834,0.2,3349.043945,16,50,50,163.731689
incremental,near,835,0.1,3428.617676,32,58,58,163.774567
incremental,near,836,0.1,3447.12915,48,57,57,180.770035
incremental,near,837,0.3,3377.111816,16,61,61,178.552673
incremental,near,838,0.2,3477.909424,16,59,59,169.166534
incremental,near,839,0.3,3347.633057,32,57,57,172.373428
incremental,near,840,0.3,3502.87207,16,61,61,177.423264
incremental,near,841,0.2,3247.34668,32,51,51,191.860336
incremental,near,842,0.2,3233.860107,16,66,66,195.026962
incremental,near,843,0.3,3495.437012,16,69,69,170.841904
incremental,near,844,0.3,3396.047607,48,63,63,162.996399
incremental,near,845,0.4,3474.620605,16,51,51,180.135361
incremental,near,846,0.2,3631.23877,32,54,54,192.808975
incremental,near,847,0.3,3335.261719,48,68,68,196.121124
incremental,near,848,0.3,3369.732422,64,67,67,168.748901
incremental,near,849,0.2,3561.359619,14,54,54,196.971436
incremental,near,850,0.5,3499.14502,48,55,55,173.921265
incremental,near,851,0.3,3762.428223,16,65,65,178.647659
incremental,near,852,0.2,3428.948242,16,66,66,187.149017
incremental,near,853,0.0,3471.15918,48,57,57,172.464294
incremental,near,854,0.1,3430.775391,48,56,56,185.76059
incremental,near,855,0.4,3207.963135,16,62,62,159.481415
incremental,near,856,0.3,3470.680908,32,55,55,185.050003
incremental,near,857,0.2,3433.893555,16,50,50,161.54097
incremental,near,858,0.1,3368.689209,16,59,59,178.377228
incremental,near,859,0.2,3472.514893,16,58,58,212.199387
incremental,near,860,0.3,3617.525879,16,60,60,173.574554
incremental,near,861,0.5,3181.23584,32,56,56,161.859146
incremental,near,862,0.0,3425.702393,32,58,58,204.534302
incremental,near,863,0.3,3556.005859,16,53,53,188.428482
incremental,near,864,0.2,3460.674561,32,67,67,174.236298
incremental,near,865,0.1,3275.138672,48,52,52,165.155121
incremental,near,866,0.0,3333.791504,80,54,54,191.708496
incremental,near,867,0.1,3547.201172,32,62,62,179.681396
incremental,near,868,0.5,3280.140869,16,60,60,155.41832
incremental,near,869,0.3,3382.446289,16,51,51,166.483765
incremental,near,870,0.5,3384.199219,48,65,65,195.966522
incremental,near,871,0.3,3379.743164,32,55,55,151.458359
incremental,near,872,0.2,3497.35498,16,86,86,173.262894
incremental,near,873,0.1,3293.242188,32,58,58,178.573883
incremental,near,874,0.1,3422.67627,32,65,65,179.406555
incremental,near,875,0.5,3563.68042,16,56,56,182.531952
incremental,near,876,0.4,3310.848633,48,57,57,195.178802
incremental,near,877,0.2,3723.990967,48,62,62,178.816849
incremental,near,878,0.1,3496.936035,32,52,52,165.828125
incremental,near,879,0.3,3487.754639,16,56,56,167.554108
incremental,near,880,0.1,3688.067383,48,55,55,198.853165
incremental,near,881,0.2,3370.428955,16,66,66,173.227448
incremental,near,882,0.2,3353.772949,16,59,59,168.788544
incremental,near,883,0.3,3839.605225,48,50,50,224.92865
incremental,near,884,0.2,3391.406006,64,53,53,213.965546
incremental,near,885,0.3,3596.529785,16,60,60,186.257584
incremental,near,886,0.4,3551.689941,32,51,51,170.191223
incremental,near,887,0.1,3315.427246,16,55,55,177.275879
incremental,near,888,0.4,3383.214355,16,51,51,180.875977
incremental,near,889,0.2,3403.477783,16,51,51,164.098022
incremental,near,890,0.1,3515.575439,16,53,53,212.117493
incremental,near,891,0.3,3497.714111,16,68,68,154.657547
incremental,near,892,0.5,3278.61084,32,56,56,156.326157
incremental,near,893,0.2,3518.885254,48,64,64,194.831543
incremental,near,894,0.2,3292.000488,16,67,67,185.952011
incremental,near,895,0.1,3540.640625,32,64,64,180.882019
incremental,near,896,0.4,3384.112305,16,53,53,181.913574
incremental,near,897,0.1,3310.394531,32,64,64,175.489746
incremental,near,898,0.2,3457.126465,64,50,50,166.362
incremental,near,899,0.3,3422.005615,32,63,63,195.93837
incremental,near,900,0.4,3725.084717,16,51,51,164.158081
incremental,near,901,0.2,3462.656738,16,58,58,215.634247
incremental,near,902,0.3,3404.445312,32,65,65,173.205322
incremental,near,903,0.5,3392.157715,32,54,54,203.834793
incremental,near,904,0.3,3390.457275,16,70,70,174.782562
incremental,near,905,0.2,3312.498047,32,70,70,164.214584
incremental,near,906,0.4,3770.508789,32,62,62,174.637146
incremental,near,907,0.0,3536.67041,16,55,55,171.909622
incremental,near,908,0.3,3594.570068,16,51,51,176.679596
incremental,near,909,0.2,3437.305664,48,55,55,178.684891
incremental,near,910,0.1,3208.21875,48,53,53,183.990936
incremental,near,911,0.2,3463.583252,16,81,81,197.290924
incremental,near,912,0.2,3295.842285,32,59,59,169.732803
incremental,near,913,0.4,3295.363281,16,71,71,205.015442
incremental,near,914,0.1,3515.803223,15,72,72,148.47168
incremental,near,915,0.2,3533.356934,16,53,53,189.797958
incremental,near,916,0.4,3426.543945,38,52,52,187.5681
incremental,near,917,0.1,3630.361328,32,54,54,204.145996
incremental,near,918,0.4,3393.144287,16,55,55,175.136826
incremental,near,919,0.4,3266.46167,16,52,52,174.793274
incremental,near,920,0.3,3332.638916,6,68,68,184.802536
incremental,near,921,0.3,3377.86377,80,72,72,172.268524
incremental,near,922,0.7,3354.829834,16,56,56,174.056107
incremental,near,923,0.2,3586.758301,32,55,55,182.843399
incremental,near,924,0.2,3425.530518,32,59,59,157.06691
incremental,near,925,0.3,3393.034668,48,53,53,180.991425
incremental,near,926,0.2,3465.805664,32,66,66,163.362915
incremental,near,927,0.2,3202.336914,32,64,64,157.051163
incremental,near,928,0.4,3436.105225,16,67,67,174.151886
incremental,near,929,0.0,3512.649414,48,65,65,182.525635
incremental,near,930,0.1,3374.673096,32,63,63,172.725433
incremental,near,931,0.1,3371.010498,32,63,63,163.983109
incremental,near,932,0.3,3393.320801,16,76,76,179.308105
incremental,near,933,0.1,3325.890381,16,58,58,172.768616
incremental,near,934,0.0,3360.327393,32,58,58,180.793137
incremental,near,935,0.1,3451.986328,16,69,69,202.075256
incremental,near,936,0.3,3456.479248,32,76,76,194.384766
incremental,near,937,0.0,3385.156494,48,60,60,159.531357
incremental,near,938,0.2,3488.310303,32,63,63,164.208191
incremental,near,939,0.3,3528.812012,32,60,60,173.060364
incremental,near,940,0.5,3563.044678,32,54,54,166.25824
incremental,near,941,0.5,3369.821289,16,57,57,184.172089
incremental,near,942,0.1,3426.367676,48,53,53,184.247314
incremental,near,943,0.1,3423.155518,48,72,72,166.248383
incremental,near,944,0.4,3370.086182,48,53,53,186.841232
incremental,near,945,0.2,3569.678955,32,52,52,187.725296
incremental,near,946,0.4,3393.867188,32,52,52,144.971573
incremental,near,947,0.6,3394.129395,64,52,52,159.840454
incremental,near,948,0.1,3340.323975,32,57,57,185.419373
incremental,near,949,0.3,3486.861572,16,75,75,178.679077
incremental,near,950,0.3,3396.449219,16,64,64,172.12793
incremental,near,951,0.4,3221.618896,16,61,61,172.99675
incremental,near,952,0.2,3273.440186,16,52,52,174.123001
incremental,near,953,0.2,3496.856689,16,67,67,191.836761
incremental,near,954,0.2,3428.044189,16,54,54,168.336487
incremental,near,955,0.3,3593.189453,48,51,51,201.11618
incremental,near,956,0.6,3443.781738,16,62,62,169.062912
incremental,near,957,0.1,3554.514404,32,53,53,158.409546
incremental,near,958,0.4,3527.611572,16,51,51,179.623505
incremental,near,959,0.2,3339.980713,48,63,63,171.975739
incremental,near,960,0.1,3353.426025,32,57,57,192.615646
incremental,near,961,0.2,3400.537598,48,65,65,179.706284
incremental,near,962,0.2,3467.430176,16,67,67,172.450104
incremental,near,963,0.1,3499.199951,16,56,56,158.250763
incremental,near,964,0.2,3354.826172,64,50,50,178.3358
incremental,near,965,0.3,3410.183594,32,55,55,177.595337
