query_id,window,recall,entry_point_distance,base_layer_entry_distance,upper_layer_dist_comps,base_layer_visited,base_layer_dist_comps,candidates_remaining,trace_length,layer_0_visits,layer_1_visits,layer_2_visits,layer_3_visits,layer_4_visits,layer_5_visits
465,mild_drift,1.0,4275.2548828125,3767.4931640625,39,202,1530,341,202,0,25,6,8,0,0
466,mild_drift,0.0,4238.7900390625,4169.427734375,42,200,1493,333,200,0,16,22,4,0,0
467,mild_drift,0.9,3683.03662109375,3220.0263671875,45,200,1467,320,200,0,22,15,8,0,0
468,mild_drift,0.8,3654.366943359375,3331.30078125,39,201,1551,340,201,0,9,22,8,0,0
469,mild_drift,0.9,3659.371826171875,3198.206298828125,45,200,1470,333,200,0,22,15,8,0,0
470,mild_drift,0.9,3642.94482421875,3182.785888671875,45,200,1464,322,200,0,22,15,8,0,0
471,mild_drift,0.9,3653.69189453125,3207.996337890625,45,200,1469,317,200,0,22,15,8,0,0
472,mild_drift,0.8,3632.91943359375,3296.3017578125,63,200,1546,334,200,0,23,32,8,0,0
473,mild_drift,0.9,3690.8466796875,3229.78662109375,45,200,1467,331,200,0,22,15,8,0,0
474,mild_drift,1.0,4337.49169921875,3816.57666015625,39,202,1517,346,202,0,25,6,8,0,0
475,mild_drift,0.0,4317.71240234375,4247.27880859375,42,200,1493,338,200,0,16,22,4,0,0
476,mild_drift,1.0,2975.3583984375,2391.97509765625,47,200,1505,341,200,0,25,14,8,0,0
477,mild_drift,0.9,3717.02294921875,3243.051513671875,45,200,1461,341,200,0,22,15,8,0,0
478,mild_drift,0.9,3670.593505859375,3215.189453125,45,200,1466,323,200,0,22,15,8,0,0
479,mild_drift,0.9,3695.5732421875,3221.874755859375,45,200,1466,333,200,0,22,15,8,0,0
480,mild_drift,0.8,3676.44580078125,3348.984375,39,201,1551,329,201,0,9,22,8,0,0
481,mild_drift,0.8,3638.495361328125,3316.35986328125,39,201,1547,345,201,0,9,22,8,0,0
482,mild_drift,0.9,3660.63720703125,3185.489501953125,45,200,1463,331,200,0,22,15,8,0,0
483,mild_drift,0.8,3655.51025390625,3335.916748046875,39,201,1547,348,201,0,9,22,8,0,0
484,mild_drift,0.9,3656.826904296875,3198.440185546875,45,201,1464,341,201,0,22,15,8,0,0
485,mild_drift,1.0,3000.44873046875,2381.74267578125,60,200,1503,325,200,0,38,14,8,0,0
486,mild_drift,1.0,4355.30322265625,3820.302001953125,39,202,1526,330,202,0,25,6,8,0,0
487,mild_drift,1.0,3003.161376953125,2380.34814453125,60,200,1503,329,200,0,38,14,8,0,0
488,mild_drift,0.8,3663.17431640625,3322.079345703125,63,201,1536,349,201,0,23,32,8,0,0
489,mild_drift,0.0,4288.01171875,4217.07080078125,44,200,1496,333,200,0,16,20,8,0,0
490,mild_drift,0.9,3652.912109375,3203.584716796875,45,200,1473,320,200,0,22,15,8,0,0
491,mild_drift,0.8,3657.166015625,3314.24951171875,63,200,1529,338,200,0,23,32,8,0,0
492,mild_drift,0.9,3631.39697265625,3156.271728515625,45,200,1471,332,200,0,22,15,8,0,0
493,mild_drift,0.8,3676.840576171875,3343.835205078125,39,201,1543,333,201,0,9,22,8,0,0
494,mild_drift,0.8,3630.813720703125,3288.20166015625,39,201,1549,342,201,0,9,22,8,0,0
495,mild_drift,0.9,3711.255126953125,3233.8515625,45,200,1473,325,200,0,22,15,8,0,0
496,mild_drift,0.9,3690.120361328125,3213.064208984375,45,200,1477,329,200,0,22,15,8,0,0
497,mild_drift,0.8,3646.8115234375,3318.753662109375,39,202,1543,337,202,0,9,22,8,0,0
498,mild_drift,0.9,3688.875,3216.938232421875,45,200,1465,335,200,0,22,15,8,0,0
499,mild_drift,0.9,3702.455322265625,3229.884765625,45,200,1470,321,200,0,22,15,8,0,0
500,mild_drift,0.8,3606.178955078125,3271.561279296875,39,201,1549,340,201,0,9,22,8,0,0
501,mild_drift,0.8,3668.214599609375,3343.09765625,39,201,1550,345,201,0,9,22,8,0,0
502,mild_drift,0.8,3661.245849609375,3318.31689453125,63,200,1552,342,200,0,23,32,8,0,0
503,mild_drift,0.8,3601.004638671875,3279.3798828125,39,201,1552,336,201,0,9,22,8,0,0
504,mild_drift,1.0,4303.55078125,3788.437744140625,39,202,1529,328,202,0,25,6,8,0,0
505,mild_drift,1.0,2981.5107421875,2364.872314453125,60,200,1503,315,200,0,38,14,8,0,0
506,mild_drift,0.9,3669.488037109375,3188.4990234375,45,201,1471,309,201,0,22,15,8,0,0
507,mild_drift,0.8,3690.988037109375,3361.899658203125,39,201,1544,340,201,0,9,22,8,0,0
508,mild_drift,0.8,3623.67578125,3293.83740234375,63,200,1547,335,200,0,23,32,8,0,0
509,mild_drift,0.0,4319.95166015625,4250.37548828125,44,200,1493,334,200,0,16,20,8,0,0
510,mild_drift,1.0,4299.771484375,3774.179931640625,39,203,1527,348,203,0,25,6,8,0,0
511,mild_drift,1.0,4277.7099609375,3768.861572265625,39,202,1528,338,202,0,25,6,8,0,0
512,mild_drift,1.0,4328.0517578125,3795.951416015625,39,202,1535,338,202,0,25,6,8,0,0
513,mild_drift,1.0,4324.796875,3810.822998046875,39,202,1518,351,202,0,25,6,8,0,0
514,mild_drift,0.9,3664.739990234375,3193.719970703125,45,201,1470,332,201,0,22,15,8,0,0
515,mild_drift,0.8,3646.123779296875,3325.244873046875,39,201,1553,334,201,0,9,22,8,0,0
516,mild_drift,0.8,3679.9638671875,3343.876708984375,63,200,1546,342,200,0,23,32,8,0,0
517,mild_drift,0.9,3645.890625,3185.86669921875,45,200,1475,323,200,0,22,15,8,0,0
518,mild_drift,1.0,4281.84130859375,3769.762451171875,39,202,1521,329,202,0,25,6,8,0,0
519,mild_drift,1.0,2978.937744140625,2375.827880859375,60,200,1502,331,200,0,38,14,8,0,0
520,mild_drift,1.0,4331.66064453125,3821.503662109375,39,202,1523,330,202,0,25,6,8,0,0
521,mild_drift,1.0,2971.509765625,2394.983642578125,47,200,1506,337,200,0,25,14,8,0,0
522,mild_drift,0.8,3588.032958984375,3252.412109375,63,200,1546,327,200,0,23,32,8,0,0
523,mild_drift,0.9,3666.3095703125,3210.3212890625,45,200,1470,345,200,0,22,15,8,0,0
524,mild_drift,0.9,3704.806640625,3229.712158203125,45,200,1468,331,200,0,22,15,8,0,0
525,mild_drift,0.8,3665.0478515625,3326.80078125,63,200,1539,340,200,0,23,32,8,0,0
526,mild_drift,0.9,3670.655517578125,3205.8916015625,45,201,1482,315,201,0,22,15,8,0,0
527,mild_drift,1.0,4305.763671875,3787.557861328125,39,203,1525,332,203,0,25,6,8,0,0
528,mild_drift,0.8,3622.11572265625,3298.735107421875,63,200,1550,344,200,0,23,32,8,0,0
529,mild_drift,0.9,3668.593505859375,3343.0625,39,201,1543,348,201,0,9,22,8,0,0
530,mild_drift,0.9,3684.827880859375,3210.448974609375,45,200,1472,329,200,0,22,15,8,0,0
531,mild_drift,0.0,4287.44677734375,4216.1669921875,44,200,1486,336,200,0,16,20,8,0,0
532,mild_drift,0.0,4327.80517578125,4256.85107421875,42,200,1498,338,200,0,16,22,4,0,0
533,mild_drift,1.0,2991.507080078125,2376.187744140625,60,200,1502,324,200,0,38,14,8,0,0
534,mild_drift,0.9,3660.033203125,3185.27197265625,45,200,1477,331,200,0,22,15,8,0,0
535,mild_drift,0.9,3663.242431640625,3202.702880859375,45,200,1477,333,200,0,22,15,8,0,0
536,mild_drift,0.9,3670.468017578125,3196.2578125,45,200,1478,330,200,0,22,15,8,0,0
537,mild_drift,0.9,3577.8515625,3577.8515625,31,303,2623,702,303,0,14,13,4,0,0
538,mild_drift,1.0,3552.9794921875,2733.825927734375,35,200,1494,315,200,0,6,21,8,0,0
539,mild_drift,0.8,3652.65869140625,3328.627685546875,39,201,1544,340,201,0,9,22,8,0,0
540,mild_drift,0.9,3726.036865234375,3249.538818359375,45,200,1470,326,200,0,22,15,8,0,0
541,mild_drift,0.8,3618.40185546875,3281.039306640625,63,200,1547,338,200,0,23,32,8,0,0
542,mild_drift,1.0,3557.08349609375,2717.781005859375,35,200,1491,303,200,0,6,21,8,0,0
543,mild_drift,0.8,3657.351806640625,3325.13525390625,63,201,1553,327,201,0,23,32,8,0,0
544,mild_drift,1.0,2980.06494140625,2374.50341796875,60,200,1499,334,200,0,38,14,8,0,0
545,mild_drift,0.0,4270.98388671875,4202.63818359375,44,200,1494,334,200,0,16,20,8,0,0
546,mild_drift,1.0,2977.27490234375,2395.21923828125,47,200,1501,341,200,0,25,14,8,0,0
547,mild_drift,1.0,4308.986328125,3800.0341796875,39,201,1522,350,201,0,25,6,8,0,0
548,mild_drift,0.0,4282.75732421875,4211.71728515625,42,200,1492,336,200,0,16,22,4,0,0
549,mild_drift,0.8,3692.509033203125,3364.664794921875,39,201,1543,353,201,0,9,22,8,0,0
550,mild_drift,0.9,3674.276123046875,3199.387451171875,45,200,1468,326,200,0,22,15,8,0,0
551,mild_drift,0.9,3654.493408203125,3194.924072265625,45,200,1464,319,200,0,22,15,8,0,0
552,mild_drift,1.0,4343.70556640625,3812.973876953125,39,201,1521,345,201,0,25,6,8,0,0
553,mild_drift,1.0,4320.55712890625,3811.82421875,39,202,1526,333,202,0,25,6,8,0,0
554,mild_drift,0.8,3666.258056640625,3311.46484375,63,200,1547,342,200,0,23,32,8,0,0
555,mild_drift,0.8,3593.046142578125,3257.64404296875,39,201,1543,334,201,0,9,22,8,0,0
556,mild_drift,1.0,2972.41455078125,2395.8115234375,47,200,1506,334,200,0,25,14,8,0,0
557,mild_drift,0.8,3661.68603515625,3310.35546875,63,200,1548,333,200,0,23,32,8,0,0
558,mild_drift,0.8,3641.232421875,3313.268798828125,39,201,1540,343,201,0,9,22,8,0,0
559,mild_drift,0.8,3625.460693359375,3291.334228515625,39,201,1542,341,201,0,9,22,8,0,0
560,mild_drift,0.8,3652.2783203125,3317.392822265625,63,200,1541,341,200,0,23,32,8,0,0
561,mild_drift,0.9,3674.597412109375,3201.078857421875,45,200,1471,334,200,0,22,15,8,0,0
562,mild_drift,0.8,3644.75048828125,3317.56689453125,39,202,1545,347,202,0,9,22,8,0,0
563,mild_drift,0.8,3604.970947265625,3298.91455078125,39,201,1539,339,201,0,9,22,8,0,0
564,mild_drift,0.8,3642.75830078125,3298.724853515625,63,200,1541,335,200,0,23,32,8,0,0
565,mild_drift,0.8,3646.138671875,3330.85791015625,39,201,1543,350,201,0,9,22,8,0,0
566,mild_drift,1.0,3550.56640625,2734.11474609375,35,200,1487,316,200,0,6,21,8,0,0
567,mild_drift,0.9,3668.668212890625,3200.76513671875,45,200,1481,321,200,0,22,15,8,0,0
568,mild_drift,0.9,3611.531494140625,3287.027587890625,39,201,1546,337,201,0,9,22,8,0,0
569,mild_drift,1.0,2981.909912109375,2365.120849609375,60,200,1498,337,200,0,38,14,8,0,0
570,mild_drift,0.8,3617.8525390625,3270.511962890625,63,200,1543,344,200,0,23,32,8,0,0
571,mild_drift,0.0,4306.4560546875,4235.96630859375,42,200,1495,342,200,0,16,22,4,0,0
572,mild_drift,1.0,4262.22509765625,3745.67431640625,39,202,1528,342,202,0,25,6,8,0,0
573,mild_drift,0.8,3625.551513671875,3311.0537109375,39,201,1556,341,201,0,9,22,8,0,0
574,mild_drift,1.0,3566.246337890625,2742.87548828125,35,200,1496,311,200,0,6,21,8,0,0
575,mild_drift,1.0,3591.022216796875,3590.236572265625,35,200,1504,318,200,0,18,13,4,0,0
576,mild_drift,0.8,3609.849365234375,3283.413818359375,39,202,1547,346,202,0,9,22,8,0,0
577,mild_drift,1.0,2977.63427734375,2351.38818359375,60,200,1494,328,200,0,38,14,8,0,0
578,mild_drift,0.9,3633.508056640625,3166.45947265625,45,201,1475,330,201,0,22,15,8,0,0
579,mild_drift,1.0,4316.3935546875,3784.498779296875,39,202,1527,336,202,0,25,6,8,0,0
580,mild_drift,1.0,3570.325439453125,2742.453125,35,200,1507,313,200,0,6,21,8,0,0
581,mild_drift,0.0,4290.91796875,4219.71337890625,42,200,1492,340,200,0,16,22,4,0,0
582,mild_drift,0.8,3659.246337890625,3333.59765625,39,201,1552,351,201,0,9,22,8,0,0
583,mild_drift,0.9,3710.2939453125,3245.63330078125,45,200,1466,336,200,0,22,15,8,0,0
584,mild_drift,0.0,4283.45166015625,4214.1201171875,44,200,1496,341,200,0,16,20,8,0,0
585,mild_drift,0.9,3493.8486328125,3493.8486328125,31,303,2617,697,303,0,14,13,4,0,0
586,mild_drift,0.0,4273.615234375,4203.60107421875,44,200,1482,327,200,0,16,20,8,0,0
587,mild_drift,1.0,4261.24658203125,3741.63330078125,39,202,1523,341,202,0,25,6,8,0,0
588,mild_drift,0.9,3622.01611328125,3148.728515625,45,200,1470,325,200,0,22,15,8,0,0
589,mild_drift,0.8,3661.927490234375,3324.115478515625,39,201,1553,345,201,0,9,22,8,0,0
590,mild_drift,0.8,3677.798095703125,3339.4736328125,39,201,1555,336,201,0,9,22,8,0,0
591,mild_drift,1.0,4307.40625,3772.225341796875,39,202,1525,347,202,0,25,6,8,0,0
592,mild_drift,1.0,3541.934326171875,2720.428955078125,35,200,1485,314,200,0,6,21,8,0,0
593,mild_drift,0.8,3642.767578125,3293.894287109375,63,200,1538,337,200,0,23,32,8,0,0
594,mild_drift,0.8,3648.622314453125,3312.702392578125,63,200,1543,352,200,0,23,32,8,0,0
595,mild_drift,1.0,4338.55859375,3823.01904296875,39,202,1526,338,202,0,25,6,8,0,0
596,mild_drift,0.8,3602.203857421875,3276.95849609375,39,201,1552,347,201,0,9,22,8,0,0
597,mild_drift,0.8,3646.07421875,3296.354248046875,63,200,1552,336,200,0,23,32,8,0,0
598,mild_drift,0.8,3704.23291015625,3366.445556640625,63,200,1547,335,200,0,23,32,8,0,0
599,mild_drift,1.0,4271.51416015625,3745.658447265625,39,202,1522,334,202,0,25,6,8,0,0
600,mild_drift,0.0,4268.7578125,4198.7861328125,42,200,1496,336,200,0,16,22,4,0,0
601,mild_drift,0.0,4295.412109375,4224.63037109375,42,200,1496,334,200,0,16,22,4,0,0
602,mild_drift,0.9,3701.244873046875,3219.90380859375,45,201,1469,313,201,0,22,15,8,0,0
603,mild_drift,0.8,3616.30859375,3286.642578125,63,200,1535,333,200,0,23,32,8,0,0
604,mild_drift,1.0,4307.20703125,3784.899169921875,39,202,1529,330,202,0,25,6,8,0,0
605,mild_drift,0.9,3658.94091796875,3187.04443359375,45,200,1464,330,200,0,22,15,8,0,0
606,mild_drift,0.9,3624.261474609375,3176.684814453125,45,201,1473,332,201,0,22,15,8,0,0
607,mild_drift,0.8,3637.380859375,3315.972900390625,39,201,1544,332,201,0,9,22,8,0,0
608,mild_drift,0.9,3717.187255859375,3233.53564453125,45,200,1472,328,200,0,22,15,8,0,0
609,mild_drift,0.0,4268.4580078125,4196.8173828125,44,200,1487,332,200,0,16,20,8,0,0
610,mild_drift,0.0,4260.82568359375,4188.29443359375,42,200,1484,339,200,0,16,22,4,0,0
611,mild_drift,0.8,3613.279296875,3283.60595703125,63,200,1543,338,200,0,23,32,8,0,0
612,mild_drift,0.8,3652.886474609375,3316.832275390625,39,201,1551,347,201,0,9,22,8,0,0
613,mild_drift,0.8,3629.69775390625,3312.612060546875,39,201,1544,346,201,0,9,22,8,0,0
614,mild_drift,0.9,3720.74658203125,3248.15478515625,45,200,1471,319,200,0,22,15,8,0,0
615,mild_drift,0.8,3625.55126953125,3288.2822265625,63,200,1540,341,200,0,23,32,8,0,0
616,mild_drift,0.9,3682.776123046875,3217.0087890625,45,200,1474,331,200,0,22,15,8,0,0
617,mild_drift,1.0,4304.16357421875,3787.815185546875,39,202,1531,341,202,0,25,6,8,0,0
618,mild_drift,0.8,3639.9306640625,3320.321533203125,39,201,1536,342,201,0,9,22,8,0,0
619,mild_drift,0.8,3669.9892578125,3333.25390625,63,200,1540,337,200,0,23,32,8,0,0
620,mild_drift,1.0,3009.445556640625,2402.73974609375,60,200,1499,327,200,0,38,14,8,0,0
621,mild_drift,0.8,3607.070556640625,3267.900146484375,63,200,1547,328,200,0,23,32,8,0,0
622,mild_drift,0.9,3671.107421875,3200.571533203125,45,200,1475,324,200,0,22,15,8,0,0
623,mild_drift,0.8,3641.240234375,3309.8427734375,39,201,1550,341,201,0,9,22,8,0,0
624,mild_drift,0.9,3663.66650390625,3202.46630859375,45,200,1470,324,200,0,22,15,8,0,0
625,mild_drift,1.0,4260.431640625,3743.10302734375,39,202,1523,347,202,0,25,6,8,0,0
626,mild_drift,0.8,3626.970947265625,3304.659912109375,39,201,1542,340,201,0,9,22,8,0,0
627,mild_drift,0.9,3662.46826171875,3217.7890625,45,200,1477,316,200,0,22,15,8,0,0
628,mild_drift,0.8,3616.96875,3283.161376953125,63,200,1548,337,200,0,23,32,8,0,0
629,mild_drift,0.9,3666.6591796875,3208.63671875,45,200,1469,334,200,0,22,15,8,0,0
630,mild_drift,1.0,3031.3359375,2429.7900390625,47,200,1497,339,200,0,25,14,8,0,0
631,mild_drift,0.8,3639.45947265625,3324.28369140625,39,201,1547,342,201,0,9,22,8,0,0
632,mild_drift,1.0,4305.9521484375,3781.59912109375,39,202,1527,342,202,0,25,6,8,0,0
633,mild_drift,1.0,4327.61181640625,3816.4365234375,39,202,1527,331,202,0,25,6,8,0,0
634,mild_drift,0.9,3670.013671875,3214.668701171875,45,200,1467,329,200,0,22,15,8,0,0
635,mild_drift,1.0,4295.18017578125,3787.794677734375,39,204,1530,340,204,0,25,6,8,0,0
636,mild_drift,0.0,4293.52880859375,4222.7392578125,42,200,1496,330,200,0,16,22,4,0,0
637,mild_drift,0.9,3674.262451171875,3204.655029296875,45,200,1478,328,200,0,22,15,8,0,0
638,mild_drift,1.0,3627.1630859375,2800.529296875,35,200,1495,312,200,0,6,21,8,0,0
639,mild_drift,0.9,3676.84033203125,3203.2392578125,45,200,1467,329,200,0,22,15,8,0,0
640,mild_drift,0.0,4314.81884765625,4243.64111328125,44,200,1496,337,200,0,16,20,8,0,0
641,mild_drift,1.0,4292.64990234375,3780.47265625,39,202,1529,332,202,0,25,6,8,0,0
642,mild_drift,0.8,3626.1357421875,3302.1484375,63,200,1546,336,200,0,23,32,8,0,0
643,mild_drift,0.9,3692.24072265625,3223.1142578125,45,200,1473,334,200,0,22,15,8,0,0
644,mild_drift,0.8,3658.51953125,3322.787109375,39,201,1538,336,201,0,9,22,8,0,0
645,mild_drift,1.0,2942.61474609375,2380.482177734375,47,200,1499,350,200,0,25,14,8,0,0
646,mild_drift,0.9,3713.843994140625,3243.46142578125,45,200,1475,331,200,0,22,15,8,0,0
647,mild_drift,0.9,3683.3095703125,3203.993408203125,45,200,1466,320,200,0,22,15,8,0,0
648,mild_drift,0.8,3648.398681640625,3327.8310546875,63,201,1552,355,201,0,23,32,8,0,0
649,mild_drift,0.9,3673.14453125,3195.862060546875,45,200,1468,310,200,0,22,15,8,0,0
650,mild_drift,0.8,3653.429443359375,3324.71875,39,201,1542,341,201,0,9,22,8,0,0
651,mild_drift,0.8,3635.824462890625,3313.6484375,39,201,1545,340,201,0,9,22,8,0,0
652,mild_drift,0.9,3656.19091796875,3191.87451171875,45,201,1475,314,201,0,22,15,8,0,0
653,mild_drift,0.9,3661.32958984375,3201.11279296875,45,200,1463,319,200,0,22,15,8,0,0
654,mild_drift,0.8,3637.25830078125,3302.23779296875,63,200,1546,332,200,0,23,32,8,0,0
655,mild_drift,1.0,4295.224609375,3787.063232421875,39,202,1528,330,202,0,25,6,8,0,0
656,mild_drift,0.9,3621.943603515625,3155.121826171875,45,200,1468,328,200,0,22,15,8,0,0
657,mild_drift,0.0,4262.91650390625,4192.39453125,42,200,1494,340,200,0,16,22,4,0,0
658,mild_drift,0.8,3662.72314453125,3330.31884765625,39,201,1552,331,201,0,9,22,8,0,0
659,mild_drift,0.8,3649.0,3330.166015625,39,201,1551,347,201,0,9,22,8,0,0
660,mild_drift,1.0,4285.38330078125,3785.181640625,39,202,1523,339,202,0,25,6,8,0,0
661,mild_drift,0.9,3690.29736328125,3217.9619140625,45,200,1469,327,200,0,22,15,8,0,0
662,mild_drift,0.8,3674.29443359375,3340.3564453125,63,200,1554,341,200,0,23,32,8,0,0
663,mild_drift,0.9,3665.634765625,3199.548095703125,45,200,1467,326,200,0,22,15,8,0,0
664,mild_drift,0.8,3633.631103515625,3301.989013671875,63,200,1542,337,200,0,23,32,8,0,0
665,mild_drift,0.8,3668.617431640625,3310.887939453125,63,200,1544,341,200,0,23,32,8,0,0
666,mild_drift,1.0,4287.7529296875,3779.688720703125,39,202,1523,332,202,0,25,6,8,0,0
667,mild_drift,1.0,3566.9423828125,2735.4130859375,35,200,1489,307,200,0,6,21,8,0,0
668,mild_drift,0.9,3656.2685546875,3199.116943359375,45,200,1473,342,200,0,22,15,8,0,0
669,mild_drift,0.8,3652.622802734375,3324.1572265625,63,200,1533,353,200,0,23,32,8,0,0
670,mild_drift,0.9,3649.90576171875,3170.808837890625,45,200,1474,329,200,0,22,15,8,0,0
671,mild_drift,1.0,4295.7373046875,3788.17578125,39,202,1527,338,202,0,25,6,8,0,0
672,mild_drift,0.9,3685.300537109375,3224.15380859375,45,200,1471,343,200,0,22,15,8,0,0
673,mild_drift,1.0,3582.33056640625,2771.015380859375,35,201,1486,315,201,0,6,21,8,0,0
674,mild_drift,1.0,4291.31787109375,3764.373291015625,39,202,1526,355,202,0,25,6,8,0,0
675,mild_drift,0.9,3649.978515625,3175.669189453125,45,200,1472,327,200,0,22,15,8,0,0
676,mild_drift,1.0,4310.54833984375,3799.02392578125,39,202,1530,341,202,0,25,6,8,0,0
677,mild_drift,0.9,3682.720458984375,3205.0712890625,45,200,1468,329,200,0,22,15,8,0,0
678,mild_drift,0.0,4297.91845703125,4228.51904296875,42,200,1497,337,200,0,16,22,4,0,0
679,mild_drift,1.0,3572.28173828125,2747.100830078125,35,200,1486,310,200,0,6,21,8,0,0
680,mild_drift,1.0,4359.32470703125,4279.27685546875,66,268,2392,725,268,0,38,20,8,0,0
681,mild_drift,1.0,3549.25244140625,2722.321533203125,35,200,1490,309,200,0,6,21,8,0,0
682,mild_drift,0.8,3676.037841796875,3321.43212890625,63,200,1533,341,200,0,23,32,8,0,0
683,mild_drift,0.9,3649.985107421875,3172.927734375,45,201,1479,332,201,0,22,15,8,0,0
684,mild_drift,1.0,4275.37353515625,3767.173828125,39,202,1526,335,202,0,25,6,8,0,0
685,mild_drift,0.9,3616.822998046875,3167.43359375,45,200,1480,325,200,0,22,15,8,0,0
686,mild_drift,0.8,3688.078857421875,3331.38330078125,63,201,1550,341,201,0,23,32,8,0,0
687,mild_drift,0.8,3650.204345703125,3303.552001953125,63,200,1553,348,200,0,23,32,8,0,0
688,mild_drift,0.8,3656.161376953125,3324.644775390625,39,201,1544,340,201,0,9,22,8,0,0
689,mild_drift,0.8,3648.98046875,3318.71435546875,39,201,1549,346,201,0,9,22,8,0,0
690,mild_drift,0.8,3650.178466796875,3311.48388671875,63,201,1553,343,201,0,23,32,8,0,0
691,mild_drift,0.0,4278.88623046875,4209.9501953125,42,200,1496,340,200,0,16,22,4,0,0
692,mild_drift,0.8,3669.90234375,3351.65380859375,39,201,1545,342,201,0,9,22,8,0,0
693,mild_drift,1.0,4319.19091796875,3807.3857421875,39,202,1516,337,202,0,25,6,8,0,0
694,mild_drift,0.8,3662.234130859375,3329.46435546875,39,201,1557,346,201,0,9,22,8,0,0
695,mild_drift,0.9,3673.466064453125,3221.057861328125,45,200,1471,326,200,0,22,15,8,0,0
696,mild_drift,0.8,3623.98046875,3291.092529296875,39,201,1545,335,201,0,9,22,8,0,0
697,mild_drift,0.8,3656.471435546875,3318.689208984375,63,200,1538,352,200,0,23,32,8,0,0
698,mild_drift,0.9,3650.3271484375,3204.297119140625,45,200,1469,312,200,0,22,15,8,0,0
699,mild_drift,0.9,3625.013427734375,3169.085205078125,45,201,1465,319,201,0,22,15,8,0,0
700,mild_drift,0.9,3691.96826171875,3215.28759765625,45,200,1467,330,200,0,22,15,8,0,0
701,mild_drift,0.9,3664.424072265625,3194.2802734375,45,200,1471,326,200,0,22,15,8,0,0
702,mild_drift,0.0,4288.68701171875,4218.697265625,42,200,1495,338,200,0,16,22,4,0,0
703,mild_drift,0.8,3675.723388671875,3329.85546875,39,202,1549,344,202,0,9,22,8,0,0
704,mild_drift,0.9,3657.96337890625,3201.43701171875,45,200,1470,341,200,0,22,15,8,0,0
705,mild_drift,0.9,3676.669189453125,3214.76904296875,45,200,1463,332,200,0,22,15,8,0,0
706,mild_drift,0.9,3694.5048828125,3249.78271484375,45,200,1467,330,200,0,22,15,8,0,0
707,mild_drift,1.0,2967.267822265625,2359.485107421875,60,201,1501,323,201,0,38,14,8,0,0
708,mild_drift,0.8,3713.707763671875,3369.955078125,63,200,1544,347,200,0,23,32,8,0,0
709,mild_drift,0.0,4298.97607421875,4226.14599609375,44,200,1490,327,200,0,16,20,8,0,0
710,mild_drift,1.0,4316.7109375,3789.32958984375,39,203,1516,335,203,0,25,6,8,0,0
711,mild_drift,0.9,3630.708251953125,3164.366943359375,45,200,1472,314,200,0,22,15,8,0,0
712,mild_drift,0.9,3695.654296875,3231.687255859375,45,200,1462,327,200,0,22,15,8,0,0
713,mild_drift,0.8,3632.441650390625,3296.77490234375,63,200,1533,332,200,0,23,32,8,0,0
